"All men\'s miseries derive from not being able to sit in a quiet room alone.", Alone
"Fashion is like the ashes left behind by the uniquely shaped flames of the fire, the trace alone revealing that a fire actually took place.", Alone
"Even though I have often recorded alone, I still feel the best music is made by musicians playing off each other.", Alone
"In the last 5 years, American employers have lost over $150 billion of productivity to depression alone. That is more than the GDP of 28 different States during the same period.", Alone
"We are ultimately alone in that we are ultimately responsible for ourselves.", Alone
"To breed a winner, let alone at Royal Ascot, is unbelievable. I\'ve got four children and they all love the mother. We pat it most days and she\'s a lovely mare.", Alone
"I\'m usually alone or asleep, at home.", Alone
"I hate cameras. They interfere, they\'re always in the way. I wish: if I could work with my eyes alone.", Alone
"If I lived alone, Mom\'d never sleep because she wouldn\'t know I was okay.", Alone
"I actually like being alone. I spend most evenings reading and taking long baths.", Alone
"You cannot base a whole movie on just the imagery alone. It has to be the story and the characters.", Alone
"The fathers, if they got me alone, would try to kiss and fondle me. I hated it.", Alone
"Increasingly, staying in the middle class - let alone aspiring to become middle class - is becoming a game of chance.", Alone
"Research and development needs permanent tax credits to build the technology that spurs our growth. But no government programs alone can get America\'s students to study more science and math; parents must push and help their children to meet this goal.", Alone
"In our open society, we are inclined to give to the less fortunate for the pure goodness of giving. We open our home to those who are alone on this holiday to spread some warmth into the life of another.", Alone
"Having gone through so many of the personal things I\'ve gone through, its about creating an (online) space for girls to be heard. I don\'t profess to have all the answers. But Ask Elizabeth is a space where girls are not alone.", Alone
"I\'m throwing myself back in because I like being married. I don\'t want to end this whole fabulous journey alone. I want someone by my side who I love and who loves me. I\'ve finally found somebody who\'s up to the task of being my wife, because I\'m very high maintenance.", Alone
"I can barely remember what I wrote yesterday, let alone 10 years ago.", Alone
"Iran has long sponsored terrorists who carry out homicide bombings in Israeli cities. However, it is a mistake to believe the danger Iran poses is directed at Israel alone.", Alone
"Neutrinos alone, among all the known particles, have ethereal properties that are striking and romantic enough both to have inspired a poem by John Updike and to have sent teams of scientists deep underground for 50 years to build huge science-fiction-like contraptions to unravel their mysteries.", Alone
"There is nothing like being left alone again, to walk peacefully with oneself in the woods. To boil one\'s coffee and fill one\'s pipe, and to think idly and slowly as one does it.", Alone
"Our concept is not that America should operate alone or by itself in world affairs or in military affairs.", Alone
"The whole kiss-and-tell thing is a negative approach that often happens in a World Cup. We will see negative stories about the players and it can affect their confidence and the overall performance of the national team on the pitch, let alone the bid to actually stage the competition.", Alone
"When anything goes digital, let alone something as immaterial as a book, there is a tendency to see it as just in the air to be taken, and to lose the sense that somebody once made it.", Alone
"Despite the demands of this job, one of the things my wife and I try to do is to spend time together alone. And one of the things we really enjoy doing together is seeing a good movie.", Alone
"Acquire the habit of speaking to God as if you were alone with Him, familiarly and with confidence and love, as to the dearest and most loving of friends.", Alone
"I paint self-portraits because I am so often alone, because I am the person I know best.", Alone
"Who knows what true loneliness is - not the conventional word but the naked terror? To the lonely themselves it wears a mask. The most miserable outcast hugs some memory or some illusion.", Alone
"All men\'s misfortunes spring from their hatred of being alone.", Alone
"The capacity for not feeling lonely can carry a very real price, that of feeling nothing at all.", Alone
"Alone let him constantly meditate in solitude on that which is salutary for his soul, for he who meditates in solitude attains supreme bliss.", Alone
"To dare to live alone is the rarest courage; since there are many who had rather meet their bitterest enemy in the field, than their own hearts in their closet.", Alone
"Even in the presence of others he was completely alone.", Alone
"As I get older I\'m more and more comfortable being alone.", Alone
"I never said, \'I want to be alone.\' I only said, \'I want to be left alone.\' There is all the difference.", Alone
"I have so many different personalities in me and I still feel lonely.", Alone
"Every man is born as many men and dies as a single one.", Alone
"Remember we\'re all in this alone.", Alone
"Is he alone who has courage on his right hand and faith on his left hand?", Alone
"I would be married, but I\'d have no wife, I would be married to a single life.", Alone
"The strongest man in the world is he who stands most alone.", Alone
"It is very easy to love alone.", Alone
"Solitude is the profoundest fact of the human condition. Man is the only being who knows he is alone.", Alone
"He that can live alone resembles the brute beast in nothing, the sage in much, and God in everything.", Alone
"I\'m fascinated with myself and love hearing the sound of my own voice. I\'d like to hear what I have to say. A lot of people don\'t like being alone because they truly don\'t like themselves, but I love me.", Alone
"Being alone is very difficult.", Alone
"Unless we love and are loved, each of us is alone, each of us is deeply lonely.", Alone
"Don\'t go away. I don\'t want to be alone. I can\'t stand being alone.", Alone
"If you make friends with yourself you will never be alone.", Alone
"I would rather be a beggar and single than a queen and married.", Alone
"Only the lonely know the way I feel tonight.", Alone
"A man content to go to heaven alone will never go to heaven.", Alone
"Inside myself is a place where I live all alone and that is where I renew my springs that never dry up.", Alone
"Absolutely lonely people have few personal interactions of any kind.", Alone
"I\'m single, footloose and fancy free, I have no responsibilities, no anchors. Work, friendship and self-improvement, that\'s me.", Alone
"Nothing makes us so lonely as our secrets.", Alone
"The longer one is alone, the easier it is to hear the song of the earth.", Alone
"When the people you love are gone, you\'re alone.", Alone
"All of our unhappiness comes from our inability to be alone.", Alone
"You can\'t fake it when you\'re alone with God, you know.", Alone
"When I\'m alone, I can sleep crossways in bed without an argument.", Alone
"If you\'re going to put yourself above everybody else, you might end up alone.", Alone
"Be able to be alone. Lose not the advantage of solitude, and the society of thyself.", Alone
"By all means use some time to be alone.", Alone
"I\'m happily single.", Alone
"I think I jump around more when I\'m alone.", Alone
"There are places and moments in which one is so completely alone that one sees the world entire.", Alone
"I was never less alone than when by myself.", Alone
"When everything is lonely I can be my best friend.", Alone
"You\'re only lonely if you\'re not there for you.", Alone
"A human being is a single being. Unique and unrepeatable.", Alone
"You only grow when you are alone.", Alone
"Your actions, and your action alone, determines your worth.", Alone
"I think the greatest amount of pressure is the pressure I place on myself. So in a way I chose to be alone.", Alone
"Let your mind alone, and see what happens.", Alone
"The Lord had the wonderful advantage of being able to work alone.", Alone
"We are rarely proud when we are alone.", Alone
"Pray that your loneliness may spur you into finding something to live for, great enough to die for.", Alone
"A man can be himself only so long as he is alone.", Alone
"To live alone is the fate of all great souls.", Alone
"When so many are lonely as seem to be lonely, it would be inexcusably selfish to be lonely alone.", Alone
"The time you feel lonely is the time you most need to be by yourself.", Alone
"What a lovely surprise to finally discover how unlonely being alone can be.", Alone
"It\'s an interesting combination: Having a great fear of being alone, and having a desperate need for solitude and the solitary experience. That\'s always been a tug of war for me.", Alone
"The best part about being alone is that you really don\'t have to answer to anybody. You do what you want.", Alone
"You come into the world alone and you go out of the world alone yet it seems to me you are more alone while living than even going and coming.", Alone
"Unlike a drop of water which loses its identity when it joins the ocean, man does not lose his being in the society in which he lives. Man\'s life is independent. He is born not for the development of the society alone, but for the development of his self.", Alone
"Still and all, why bother? Here\'s my answer. Many people need desperately to receive this message: I feel and think much as you do, care about many of the things you care about, although most people do not care about them. You are not alone.", Alone
"I only go out to get me a fresh appetite for being alone.", Alone
"I want to be with those who know secret things or else alone.", Alone
"The lonely become either thoughtful or empty.", Alone
"In Genesis, it says that it is not good for a man to be alone; but sometimes it is a great relief.", Alone
"If I am a legend, then why am I so lonely?", Alone
"I\'ve also seen that great men are often lonely. This is understandable, because they have built such high standards for themselves that they often feel alone. But that same loneliness is part of their ability to create.", Alone
"There\'s a tremendous difference between alone and lonely. You could be lonely in a group of people. I like being alone. I like eating by myself. I go home at night and just watch a movie or hang out with my dog. I have to exert myself and really say, oh God, I\'ve got to see my friends \'cause I\'m too content being by myself.", Alone
"As a body everyone is single, as a soul never.", Alone
"I want to be alone.", Alone
"I really enjoy being single again. I spent a lot of time in a relationship and the nearer we came to the end, the more difficult it got. You don\'t see things clearly as long as you\'re still involved.", Alone
"Living alone makes it harder to find someone to blame.", Alone
"The desire to get married, which - I regret to say, I believe is basic and primal in women - is followed almost immediately by an equally basic and primal urge - which is to be single again.", Alone
"The way life manages information involves a logical structure that differs fundamentally from mere complex chemistry. Therefore chemistry alone will not explain life\'s origin, any more than a study of silicon, copper and plastic will explain how a computer can execute a program.", Alone
"Perhaps the best motivation for going to Mars is political. It is obvious that no single nation currently has either the will or the resources to do it alone, but a consortium of nations and space agencies could achieve it within 20 years.", Alone
"Should we find a second form of life right here on our doorstep, we could be confident that life is a truly cosmic phenomenon. If so, there may well be sentient beings somewhere in the galaxy wondering, as do we, if they are not alone in the universe.", Alone
"I don\'t understand the Democrats\' approach to Social Security in this country, and I\'m not alone.", Alone
